"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL394002";"";"None";"626.72";"1";"3.16";"37";"COc1ccc(CNS(=O)(=O)Nc2ccc3c(c2)S(=O)(=O)N=C(c2c(O)c4cccnc4n(CCC(C)C)c2=O)N3)cc1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"12.76";"0.25";"4.84";"4.42";"0";"CHEMBL865370";"Inhibition of HCV 1a NS5B RNA polymerase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138070";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL210671";"";"None";"549.63";"1";"0.91";"34";"CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)NCCN)ccc3N2)c(O)c2cccnc21";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"14.56";"0.30";"7.09";"4.04";"0";"CHEMBL865370";"Inhibition of HCV 1a NS5B RNA polymerase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138070";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL379718";"";"None";"684.75";"2";"3.31";"14";"CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)NC(=O)OCCOCc4ccccc4)ccc3N2)c(O)c2cccnc21";"IC50";"'='";"96.0";"nM";"7.02";"";"";"UO_0000065";"10.25";"0.20";"3.71";"3.38";"0";"CHEMBL865370";"Inhibition of HCV 1a NS5B RNA polymerase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138070";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL177410";"";"None";"264.28";"0";"2.09";"16";"CCCCOc1ccccc1C(=O)CC(=O)C(=O)O";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"18.92";"0.36";"2.91";"6.20";"0";"CHEMBL768322";"Inhibitory activity against Hepatitis C virus RNA dependent RNA polymerase nonstructural protein 5B";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1139456";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL384679";"";"None";"570.61";"2";"9.17";"48";"O=C(O)c1ccc2c(c1)nc(-c1ccc(OCc3ccccc3-c3ccccc3)cc1C(F)(F)F)n2C1CCCCC1";"IC50";"'='";"930.0";"nM";"6.03";"";"";"UO_0000065";"10.57";"0.20";"-3.14";"9.37";"0";"CHEMBL3074361";"Inhibition of Hepatitis C virus genotype 1 NS5B polymerases lacking C-terminal 47 amino acid residues expressed in Escherichia coli after 60 min";"B";"BAO_0000019";"assay format";"Hepatitis C virus genotype 1";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3045038";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";""
"CHEMBL379435";"";"None";"668.16";"2";"8.42";"8";"O=C(O)c1ccc2c(c1)nc(-c1ccc(OCc3cc(C(=O)N4CCOCC4)ccc3-c3ccc(Cl)cc3)cc1F)n2C1CCCCC1";"IC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"11.75";"0.22";"-0.57";"8.36";"0";"CHEMBL3074361";"Inhibition of Hepatitis C virus genotype 1 NS5B polymerases lacking C-terminal 47 amino acid residues expressed in Escherichia coli after 60 min";"B";"BAO_0000019";"assay format";"Hepatitis C virus genotype 1";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3045038";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";""
"CHEMBL210158";"";"None";"505.58";"1";"2.08";"31";"CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c(O)c2cccnc21";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"17.21";"0.35";"6.62";"5.44";"0";"CHEMBL871399";"Inhibition of HCV 1a NS5B RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1a";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138030";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL426866";"";"None";"471.54";"0";"2.05";"22";"CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(OCCN)ccc3N2)c(O)c2cccnc21";"IC50";"'='";"637.0";"nM";"6.20";"";"";"UO_0000065";"13.14";"0.26";"4.15";"4.16";"0";"CHEMBL871399";"Inhibition of HCV 1a NS5B RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1a";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138030";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL209633";"";"None";"518.60";"1";"4.29";"16";"CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(OCc4ccccc4)ccc3N2)c(O)c2cccnc21";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL871399";"Inhibition of HCV 1a NS5B RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1a";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138030";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL198134";"";"None";"445.56";"0";"2.14";"7a";"CCOC(=O)c1c(NC(=O)NS(=O)(=O)N2CCOCC2)sc2c1CCC(C)(C)C2";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"14.64";"0.31";"4.38";"5.72";"0";"CHEMBL864569";"Inhibitory activity against HCV 4a NS5B full length RNA dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 4a";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1148540";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL204900";"";"None";"246.22";"0";"1.18";"9";"O=C(O)c1nc(Cc2ccccc2)nc(O)c1O";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL864354";"Inhibitory activity against HCV 1b BK NS5B deltaC55 RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1b";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138187";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL383540";"";"None";"297.25";"0";"0.82";"44";"Cn1c(-c2sccc2[N+](=O)[O-])nc(C(=O)O)c(O)c1=O";"IC50";"'='";"8700.0";"nM";"5.06";"";"";"UO_0000065";"17.02";"0.35";"4.24";"3.73";"0";"CHEMBL864354";"Inhibitory activity against HCV 1b BK NS5B deltaC55 RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1b";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138187";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL366051";"";"None";"252.25";"0";"0.91";"6";"Cn1c(-c2cccs2)nc(C(=O)O)c(O)c1=O";"IC50";"'='";"460.0";"nM";"6.34";"";"";"UO_0000065";"25.12";"0.51";"5.43";"6.86";"0";"CHEMBL862541";"Inhibitory activity against HCV 1b BK NS5B deltaC55 RNA polymerase involving manganese chelation";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1b";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138187";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL210596";"";"None";"384.63";"0";"2.05";"24";"O=C(O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Br)c1O";"IC50";"'='";"260.0";"nM";"6.58";"";"";"UO_0000065";"17.12";"0.45";"4.54";"6.94";"0";"CHEMBL869357";"Inhibition of HCV NS5B RNA dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1147722";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL208084";"";"None";"422.89";"0";"3.14";"20";"Cc1cc(NC(=O)c2ccccc2)c(S(=O)(=O)N2CCC[C@H]2C(=O)O)cc1Cl";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL869357";"Inhibition of HCV NS5B RNA dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1147722";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL180998";"";"None";"412.47";"0";"2.47";"5e";"CC(C)CNn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21";"IC50";"'='";"941.0";"nM";"6.03";"";"";"UO_0000065";"14.61";"0.28";"3.56";"5.34";"0";"CHEMBL832928";"Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B of genotype 1a Hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1142034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL382170";"";"None";"283.22";"0";"1.22";"22";"O=C(O)c1nc(-c2sccc2[N+](=O)[O-])nc(O)c1O";"IC50";"'='";"65.0";"nM";"7.19";"";"";"UO_0000065";"25.38";"0.52";"5.97";"4.90";"0";"CHEMBL862541";"Inhibitory activity against HCV 1b BK NS5B deltaC55 RNA polymerase involving manganese chelation";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1b";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138187";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL375530";"DICHLORORIBOBENZIMIDAZOLE";"None";"319.14";"0";"0.95";"DRB";"OC[C@H]1O[C@@H](n2cnc3cc(Cl)c(Cl)cc32)[C@H](O)[C@@H]1O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL907989";"Inhibition of recombinant HCV 1b BK NS5B polymerase by primer/template-directed transcription assay";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1b";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1142138";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2007";"None";"";""
"CHEMBL361221";"";"None";"426.50";"0";"3.00";"5b";"CCCCCNn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21";"IC50";"'='";"928.0";"nM";"6.03";"";"";"UO_0000065";"14.14";"0.27";"3.03";"5.35";"0";"CHEMBL832928";"Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B of genotype 1a Hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1142034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL216863";"";"None";"324.38";"0";"4.58";"4E";"Cn1c(-c2ccoc2)c(C2CCCCC2)c2ccc(C(=O)O)nc21";"IC50";"'='";"51.0";"nM";"7.29";"";"";"UO_0000065";"22.48";"0.41";"2.71";"10.68";"0";"CHEMBL862448";"Inhibition of HCV 1b NS5B delta21 RNA dependent RNA polymerase by SPA";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1b";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1146881";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL3938685";"";"None";"631.80";"1";"3.92";"BDBM243457";"COc1ccc2c(c1)C1CC13Cn1c-2c(C2CCCCC2)c2ccc(cc21)C(=O)NS(=O)(=O)N(C)CCN1CCN(CC1)C3=O";"IC50";"'='";"220.0";"nM";"6.66";"";"425019";"UO_0000065";"10.54";"0.20";"2.74";"6.39";"0";"CHEMBL3888954";"Inhibition Assay: Measurement of HCV NS5B polymerization activity was performed by evaluating the amount of radiolabeled GTP incorporated by the enzyme in a newly synthesized RNA using heteropolymeric RNA template/primer. The RdRp assay was carried out in 384-well plates using 50 nM of purified NS5B enzyme, which was incubated with 300 nM 5'-biotinylated oligo(rG13)/poly(rC) or oligo (rU15)/poly(rA) primer-template, 600 nM of GTP, and 0.1 μCi of [3H]GTP or [3H]UTP in 25 mM Tris-HCl, pH 7.5, 5 mM MgCl2, 25 mM KCl, 17 mM NaCl and 3 mM of DTT. The 30 μL reaction mixture was incubated at room temperature for 2 h before stopping the reaction by adding 30 μL of streptavidin coated SPA-beads (GE Healthcare, Uppsala, Sweden) in 0.5 M EDTA. The 30 μL reaction was terminated after 2 hours at 25° C. upon addition of 30 μl streptavidin-coated SPA beads (GE Healthcare, Uppsala, Sweden 5 mg/ml in 0.5 M EDTA). After incubation at 25° C. for 30 min, the plate was counted using a Packard TopCount microplate reader (30 sec/well, 1 min count delay) and IC50 values were calculated (Table 1: IC50 1bJ4).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3886897";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL2236451";"";"None";"445.47";"1";"5.62";"28";"CC(C)c1ccc(-c2nc(SCc3ccc(OC(F)(F)F)cc3)[nH]c(=O)c2C#N)cc1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"11.22";"0.22";"-0.62";"6.35";"0";"CHEMBL3063097";"Inhibition of Hepatitis C virus NS5B RNA-dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3046041";"1";"Scientific Literature";"Med Chem Res";"2011";"None";"";""
"CHEMBL2236450";"";"None";"440.37";"1";"5.49";"27";"CC(C)c1ccc(-c2nc(SCc3ccccc3Br)[nH]c(=O)c2C#N)cc1";"IC50";"'='";"3801.89";"nM";"5.42";"";"";"UO_0000065";"12.31";"0.27";"-0.07";"7.79";"0";"CHEMBL3063097";"Inhibition of Hepatitis C virus NS5B RNA-dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3046041";"1";"Scientific Literature";"Med Chem Res";"2011";"None";"";""
"CHEMBL2236448";"";"None";"402.31";"1";"5.22";"25";"Cc1cccc(CSc2nc(-c3cc(Cl)cc(Cl)c3)c(C#N)c(=O)[nH]2)c1";"IC50";"'='";"29512.09";"nM";"4.53";"";"";"UO_0000065";"11.26";"0.24";"-0.69";"6.51";"0";"CHEMBL3063097";"Inhibition of Hepatitis C virus NS5B RNA-dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3046041";"1";"Scientific Literature";"Med Chem Res";"2011";"None";"";""
"CHEMBL2236431";"";"None";"443.28";"0";"4.27";"8";"N#Cc1c(-c2ccc(Br)cc2)nc(SCc2cccc([N+](=O)[O-])c2)[nH]c1=O";"IC50";"'='";"14125.38";"nM";"4.85";"";"";"UO_0000065";"10.94";"0.25";"0.58";"4.30";"0";"CHEMBL3063097";"Inhibition of Hepatitis C virus NS5B RNA-dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3046041";"1";"Scientific Literature";"Med Chem Res";"2011";"None";"";""
"CHEMBL2236417";"";"None";"393.47";"0";"3.93";"Table 2, 4";"COc1cc(CSc2nc(-c3cccc(C)c3)c(C#N)c(=O)[nH]2)cc(OC)c1";"IC50";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"11.49";"0.22";"0.59";"5.14";"0";"CHEMBL3063097";"Inhibition of Hepatitis C virus NS5B RNA-dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3046041";"1";"Scientific Literature";"Med Chem Res";"2011";"None";"";""
"CHEMBL200356";"";"None";"329.18";"0";"4.39";"36";"CCC1(CC(=O)O)OCCc2c1oc1c(Cl)ccc(Cl)c21";"IC50";"'='";"16300.0";"nM";"4.79";"";"";"UO_0000065";"14.54";"0.31";"0.40";"8.02";"0";"CHEMBL864623";"Displacement of [alpha-32P]GTP from recombinant HCV NS5B RNA dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1148590";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL198349";"";"None";"359.27";"1";"5.25";"25";"CCCC1(CC(=O)O)OCCc2c1sc1c(Cl)ccc(Cl)c21";"IC50";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"19.08";"0.43";"1.60";"14.73";"0";"CHEMBL864623";"Displacement of [alpha-32P]GTP from recombinant HCV NS5B RNA dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1148590";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL215056";"";"None";"374.48";"1";"5.50";"13";"CN1CCn2c(c(C3CCCCC3)c3ccc(C(=O)O)cc32)-c2ccccc21";"IC50";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"20.62";"0.38";"2.22";"16.98";"0";"CHEMBL907248";"Inhibition of HCV NS5B RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1137351";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL263976";"";"None";"334.42";"0";"4.99";"5E";"Cn1c(-c2ccccc2)c(C2CCCCC2)c2ccc(C(=O)O)nc21";"IC50";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"21.22";"0.39";"2.11";"12.88";"0";"CHEMBL862448";"Inhibition of HCV 1b NS5B delta21 RNA dependent RNA polymerase by SPA";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1b";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1146881";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL371388";"";"None";"351.33";"0";"3.94";"45";"O=C(O)/C(=C/c1ccc(-c2ccc(F)cc2)o1)NC(=O)c1ccccc1";"IC50";"'='";"12000.0";"nM";"4.92";"";"";"UO_0000065";"14.01";"0.26";"0.98";"6.19";"0";"CHEMBL832697";"Inhibitory concentration against Hepatitis C virus NS5B polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140265";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL363178";"";"None";"417.34";"0";"4.70";"52";"O=C(O)/C(=C/c1ccc(-c2cccc(OC(F)(F)F)c2)o1)NC(=O)c1ccccc1";"IC50";"'='";"66000.0";"nM";"4.18";"";"";"UO_0000065";"10.02";"0.19";"-0.52";"4.71";"0";"CHEMBL832697";"Inhibitory concentration against Hepatitis C virus NS5B polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140265";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL370679";"";"None";"485.28";"0";"4.94";"58";"O=C(O)/C(=C/c1ccc(Oc2ccccc2I)cc1)NC(=O)c1ccccc1";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"15.24";"0.36";"2.46";"9.78";"0";"CHEMBL832697";"Inhibitory concentration against Hepatitis C virus NS5B polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140265";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL205026";"";"None";"222.16";"0";"0.85";"10";"O=C(O)c1nc(-c2ccco2)nc(O)c1O";"IC50";"'='";"2900.0";"nM";"5.54";"";"";"UO_0000065";"24.93";"0.47";"4.69";"4.75";"0";"CHEMBL854142";"Inhibitory activity against HCV 1b BK NS5B deltaC55 RNA polymerase involving magnesium chelation";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1b";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138187";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL72928";"";"None";"269.24";"0";"-1.00";"3";"Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](F)[C@H]1O";"IC50";"'='";"28000.0";"nM";"4.55";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL691889";"Inhibition HCV NS5B-mediated RNA synthesis";"F";"BAO_0000019";"assay format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1149159";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL307872";"";"None";"295.30";"0";"-0.94";"29";"CO[C@]1(C)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL691889";"Inhibition HCV NS5B-mediated RNA synthesis";"F";"BAO_0000019";"assay format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1149159";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL175173";"";"None";"334.42";"0";"3.96";"5";"CNC(=O)c1ccc2c(c1)nc(-c1ccccn1)n2C1CCCCC1";"IC50";"'='";"28000.0";"nM";"4.55";"";"";"UO_0000065";"13.61";"0.25";"0.59";"7.61";"0";"CHEMBL750250";"Inhibitory activity against NS5B polymerase of hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1149223";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
